team1_rush_att,team1_rush_yds,team1_rush_tds,team1_pass_cmp,team1_pass_att,team1_pass_cmp_pct,team1_pass_yds,team1_pass_tds,team1_pass_int,team1_passer_rating,team1_net_pass_yds,team1_total_yds,team1_times_sacked,team1_yds_sacked_for,team1_fumbles,team1_fumbles_lost,team1_turnovers,team1_penalties,team1_penalty_yds,team1_first_downs,team1_third_down_conv,team1_third_down_att,team1_third_down_conv_pct,team1_fourth_down_conv,team1_fourth_down_att,team1_fourth_down_conv_pct,team1_time_of_possession,team2_rush_att,team2_rush_yds,team2_rush_tds,team2_pass_cmp,team2_pass_att,team2_pass_cmp_pct,team2_pass_yds,team2_pass_tds,team2_pass_int,team2_passer_rating,team2_net_pass_yds,team2_total_yds,team2_times_sacked,team2_yds_sacked_for,team2_fumbles,team2_fumbles_lost,team2_turnovers,team2_penalties,team2_penalty_yds,team2_first_downs,team2_third_down_conv,team2_third_down_att,team2_third_down_conv_pct,team2_fourth_down_conv,team2_fourth_down_att,team2_fourth_down_conv_pct,team2_time_of_possession,team1_win
22,72,2,23,41,0.561,334,3,1,97.002,334,406,1,0,0,0,1,10,130,25,9,14,0.643,0,3,0,1413,34,136,1,29,41,0.707,299,3,0,115.803,275,411,4,24,0,0,0,9,127,33,8,14,0.571,1,2,0.5,2187,0
28,118,0,27,37,0.73,217,0,0,87.331,199,317,3,18,3,2,2,7,76,18,8,18,0.444,1,1,1,2150,17,73,0,22,32,0.688,185,1,4,54.297,169,242,2,16,2,0,4,4,24,15,2,9,0.222,0,2,0,1450,1
32,96,1,18,31,0.581,194,0,0,76.546,162,258,4,32,1,1,1,4,35,19,6,16,0.375,2,3,0.667,2029,24,80,2,18,28,0.643,185,0,0,83.185,184,264,1,1,0,0,0,8,53,15,2,11,0.182,1,1,1,1571,0
31,147,1,21,35,0.6,143,0,3,33.393,136,283,2,7,3,0,3,2,13,18,4,14,0.286,2,2,1,2046,19,58,0,17,25,0.68,191,1,0,103.917,162,220,6,29,3,1,1,4,37,10,4,13,0.308,0,0,0,1554,0
19,86,0,29,44,0.659,217,1,1,75.663,193,279,3,24,3,3,4,5,41,16,7,15,0.467,1,3,0.333,1597,35,197,1,18,32,0.562,177,1,0,82.422,164,361,2,13,1,0,0,5,42,20,4,13,0.308,1,3,0.333,2003,0
30,81,1,23,38,0.605,364,1,1,90.241,364,445,0,0,0,0,1,6,35,22,7,13,0.538,0,0,0,2034,18,91,1,26,36,0.722,304,2,0,115.972,261,352,4,43,0,0,0,7,49,19,6,13,0.462,0,1,0,1566,1
23,123,1,23,34,0.676,248,1,0,98.652,235,358,1,13,0,0,0,0,0,16,7,14,0.5,0,2,0,1755,23,69,2,27,34,0.794,298,2,0,122.794,291,360,1,7,0,0,0,4,40,23,5,11,0.455,0,0,0,1845,0
27,155,3,24,41,0.585,251,0,1,66.209,239,394,2,12,1,0,1,5,40,26,2,11,0.182,3,4,0.75,1881,19,125,0,20,31,0.645,199,2,1,90.659,173,298,6,26,2,1,2,4,24,17,5,13,0.385,1,1,1,1719,1
15,73,1,27,45,0.6,256,1,0,83.194,219,292,4,37,0,0,0,5,34,19,6,17,0.353,2,3,0.667,1508,33,228,1,25,33,0.758,229,4,1,121.086,229,457,0,0,0,0,1,5,23,25,6,12,0.5,2,2,1,2092,0
28,148,0,24,38,0.632,304,0,1,77.083,296,444,1,8,2,1,2,6,50,22,6,14,0.429,0,0,0,1894,41,228,1,13,21,0.619,168,1,2,63.294,168,396,0,0,0,0,2,5,35,25,4,8,0.5,0,1,0,1706,0
39,169,2,13,22,0.591,134,1,0,91.856,125,294,1,9,2,1,1,8,71,17,6,14,0.429,0,1,0,1968,24,107,0,20,42,0.476,190,1,0,68.552,162,269,4,28,5,3,3,8,66,19,2,13,0.154,2,5,0.4,1632,1
40,173,2,29,51,0.569,339,2,1,82.067,332,505,1,7,1,0,1,11,80,29,13,22,0.591,1,1,1,2430,32,185,2,18,31,0.581,200,3,1,96.169,193,378,2,7,1,1,2,4,30,24,4,11,0.364,0,0,0,1613,0
11,25,0,19,26,0.731,227,1,1,96.154,197,222,4,30,1,0,1,5,36,10,2,10,0.2,0,0,0,1363,33,153,1,24,33,0.727,278,0,0,97.79,268,421,2,10,1,1,1,5,55,22,8,17,0.471,0,0,0,2237,0
10,29,0,27,38,0.711,179,1,2,67.763,130,159,7,49,2,0,2,6,60,12,5,14,0.357,2,3,0.667,1459,37,167,2,21,30,0.7,243,1,2,77.5,228,395,2,15,2,1,3,6,38,22,11,16,0.688,0,1,0,2141,0
22,109,0,22,32,0.688,268,3,0,125.521,268,377,0,0,0,0,0,7,60,17,5,11,0.455,0,1,0,1684,31,140,1,29,44,0.659,332,2,0,103.598,324,464,3,8,3,3,3,7,51,25,7,15,0.467,1,5,0.2,1916,1
27,108,1,28,44,0.636,300,0,1,74.053,268,376,4,32,0,0,1,4,25,23,7,15,0.467,0,3,0,2214,18,100,1,22,32,0.688,331,4,0,142.057,331,431,0,0,1,0,0,7,48,21,6,10,0.6,0,0,0,1386,0
21,88,0,18,27,0.667,180,0,1,69.985,132,220,6,48,1,1,2,5,39,14,3,11,0.273,0,1,0,1470,33,169,3,21,31,0.677,209,1,1,83.938,208,377,1,1,1,0,1,3,20,23,5,11,0.455,0,0,0,2130,0
27,114,3,14,22,0.636,150,0,1,64.583,124,238,5,26,1,0,1,7,61,16,3,11,0.273,0,0,0,1679,30,168,0,24,43,0.558,177,2,1,71.56,168,336,1,9,1,1,2,7,55,23,8,17,0.471,2,3,0.667,1921,1
36,128,2,24,32,0.75,262,2,0,119.531,261,389,1,1,0,0,0,4,29,24,4,12,0.333,3,4,0.75,2186,19,92,0,13,17,0.765,158,2,0,143.75,143,235,2,15,2,2,2,7,66,12,2,7,0.286,1,1,1,1414,1
16,36,0,24,41,0.585,271,1,3,56.047,260,296,2,11,0,0,3,5,41,12,4,14,0.286,0,2,0,1665,28,99,0,28,39,0.718,325,2,1,103.045,323,422,1,2,2,2,3,5,44,21,3,11,0.273,0,1,0,1935,0
27,107,1,27,41,0.659,204,2,0,93.953,204,311,0,0,0,0,0,5,45,23,7,16,0.438,0,0,0,1881,23,110,0,16,29,0.552,123,1,1,62.859,77,187,7,46,2,1,2,8,90,13,5,15,0.333,3,3,1,1719,1
30,115,0,21,25,0.84,333,3,0,158.333,305,420,4,28,0,0,0,7,66,22,4,10,0.4,0,1,0,1851,18,66,1,29,45,0.644,246,1,1,76.713,221,287,4,25,2,1,2,3,19,22,7,14,0.5,1,3,0.333,1749,1
29,96,1,24,43,0.558,165,0,1,54.893,163,259,1,2,0,0,1,1,10,20,4,17,0.235,1,1,1,1887,26,172,1,15,28,0.536,106,0,0,62.5,77,249,3,29,0,0,0,6,46,12,3,14,0.214,1,1,1,1713,1
25,123,1,20,30,0.667,214,1,1,84.583,196,319,3,18,2,1,2,5,50,20,3,10,0.3,1,4,0.25,1725,25,111,1,28,38,0.737,338,2,3,85.197,308,419,4,30,0,0,3,3,19,22,9,13,0.692,0,1,0,1875,0
28,102,1,27,40,0.675,322,2,0,108.542,295,397,3,27,3,0,0,7,46,23,7,14,0.5,0,1,0,1918,24,150,0,21,36,0.583,260,2,0,99.306,244,394,2,16,2,1,1,4,54,17,7,14,0.5,0,2,0,1682,1
28,174,1,31,45,0.689,256,1,3,62.824,230,404,4,26,4,3,6,1,5,28,5,13,0.385,1,1,1,2091,19,91,0,18,26,0.692,246,3,0,137.66,201,292,9,45,0,0,0,5,33,13,5,14,0.357,0,1,0,1509,0
15,46,0,27,35,0.771,259,1,0,106.726,249,295,2,10,1,0,0,4,48,13,2,12,0.167,1,1,1,1502,36,175,1,20,32,0.625,221,1,1,80.339,210,385,2,11,4,2,3,6,55,19,6,15,0.4,3,4,0.75,2098,1
21,68,0,24,40,0.6,236,1,1,74.583,223,291,2,13,0,0,1,12,130,16,5,15,0.333,2,2,1,1926,27,82,1,17,31,0.548,190,1,1,70.632,185,267,1,5,0,0,1,9,92,20,2,9,0.222,0,1,0,1674,0
38,130,0,20,32,0.625,275,3,1,108.203,263,393,1,12,1,0,1,8,77,22,5,13,0.385,1,1,1,2211,18,63,0,15,30,0.5,132,1,2,45.417,92,155,6,40,2,2,4,5,35,14,0,11,0,4,5,0.8,1389,1
46,183,1,16,23,0.696,169,1,0,105.163,151,334,2,18,2,1,1,6,69,25,5,13,0.385,2,2,1,2424,22,115,2,23,35,0.657,236,2,3,68.274,223,338,2,13,1,1,4,5,25,23,8,11,0.727,0,0,0,1176,0
23,136,0,19,31,0.613,169,2,0,97.379,136,272,5,33,0,0,0,9,78,20,2,11,0.182,1,1,1,1763,31,157,2,16,26,0.615,264,2,0,121.314,248,405,3,16,1,0,0,9,110,22,6,12,0.5,0,0,0,1837,0
26,192,2,15,26,0.577,177,1,2,59.295,177,369,0,0,3,2,4,5,63,18,3,8,0.375,0,1,0,1359,38,122,0,24,29,0.828,193,2,0,117.385,178,300,4,15,1,1,1,10,61,19,8,19,0.421,1,1,1,2241,0
29,77,0,18,29,0.621,278,2,1,102.371,263,340,3,15,1,0,1,7,50,19,7,15,0.467,0,0,0,1900,16,42,0,19,39,0.487,199,0,1,53.259,167,209,4,32,0,0,1,5,35,14,6,15,0.4,0,2,0,1700,1
32,148,0,16,27,0.593,153,1,1,71.991,126,274,3,27,3,1,2,3,25,15,5,15,0.333,2,2,1,1818,21,108,0,23,40,0.575,263,0,1,66.979,257,365,2,6,1,0,1,8,83,14,7,16,0.438,0,0,0,1782,1
26,70,1,18,28,0.643,194,0,1,69.643,194,264,0,0,0,0,1,4,34,14,5,13,0.385,2,2,1,1535,36,167,0,18,27,0.667,195,0,2,56.867,173,340,5,22,1,0,2,5,34,21,6,14,0.429,1,1,1,2065,1
33,168,3,33,44,0.75,472,4,2,120.644,472,640,0,0,0,0,2,9,83,32,6,12,0.5,1,2,0.5,2241,23,111,0,14,27,0.519,86,2,1,67.824,61,172,5,25,0,0,1,2,5,16,0,12,0,2,3,0.667,1359,1
30,144,1,20,28,0.714,302,3,0,142.262,293,437,2,9,0,0,0,7,90,20,4,12,0.333,1,2,0.5,1991,17,59,0,18,32,0.562,190,0,2,47.656,162,221,5,28,2,2,4,5,39,12,4,12,0.333,0,1,0,1609,1
36,178,1,20,35,0.571,213,1,1,72.679,195,373,4,18,2,1,2,10,55,24,8,16,0.5,1,2,0.5,2055,24,106,2,13,23,0.565,223,1,2,67.844,200,306,3,23,0,0,2,7,64,18,2,8,0.25,0,0,0,1545,1
26,122,2,19,32,0.594,249,0,1,70.964,230,352,2,19,0,0,1,11,112,20,3,11,0.273,1,1,1,1698,41,184,2,12,21,0.571,94,1,0,84.226,70,254,3,24,0,0,0,4,43,20,7,14,0.5,1,2,0.5,1902,1
31,200,3,23,33,0.697,333,2,0,122.412,333,533,0,0,0,0,0,4,44,23,4,13,0.308,4,5,0.8,1834,28,98,1,27,40,0.675,323,4,1,114.896,323,421,0,0,0,0,1,3,36,24,7,14,0.5,3,3,1,1766,1
24,116,0,21,40,0.525,289,2,2,71.771,283,399,1,6,2,0,2,5,32,17,8,16,0.5,2,2,1,1767,36,205,2,14,23,0.609,126,0,0,75.634,119,324,1,7,0,0,0,3,27,21,4,13,0.308,1,1,1,1833,0
33,125,2,23,34,0.676,268,1,0,101.103,263,388,1,5,0,0,0,5,35,23,6,15,0.4,0,0,0,1986,15,65,0,26,43,0.605,232,2,2,71.076,215,280,3,17,1,0,2,9,74,16,4,14,0.286,2,2,1,1614,1
26,120,0,31,47,0.66,369,2,0,103.945,369,489,1,0,0,0,0,8,50,27,4,14,0.286,1,1,1,1827,14,68,0,29,44,0.659,312,3,0,109.28,288,356,3,24,1,1,1,6,39,16,7,15,0.467,1,1,1,1773,1
16,66,1,27,40,0.675,347,2,2,90.312,314,380,4,33,1,0,2,4,63,20,6,14,0.429,1,1,1,1710,34,188,2,23,39,0.59,356,1,1,87.126,356,544,1,0,2,2,3,7,50,28,4,13,0.308,0,1,0,1890,0
37,133,1,20,33,0.606,162,0,0,73.043,162,295,0,0,0,0,0,7,44,21,6,15,0.4,1,1,1,2011,16,43,0,21,38,0.553,185,0,0,68.421,170,213,3,15,1,0,0,5,45,12,3,15,0.2,3,3,1,1589,1
21,84,2,16,30,0.533,136,0,0,65.417,107,191,5,29,3,0,0,4,39,14,7,16,0.438,0,0,0,1533,20,64,0,33,49,0.673,263,0,0,80.57,206,270,8,57,4,3,3,8,40,17,3,17,0.176,3,4,0.75,2067,1
21,117,1,21,34,0.618,193,1,0,87.01,175,292,3,18,3,1,1,6,45,20,3,12,0.25,0,1,0,1824,24,93,0,20,30,0.667,185,2,0,105.556,174,267,2,11,1,1,1,9,69,16,3,10,0.3,0,0,0,1776,0
31,81,2,21,30,0.7,265,2,0,119.444,251,332,2,14,2,1,1,9,90,21,3,13,0.231,2,2,1,1880,17,53,0,30,42,0.714,470,5,0,147.817,443,496,3,27,2,1,1,9,115,26,3,11,0.273,1,1,1,1720,0
34,125,3,16,25,0.64,209,0,0,90.25,209,334,0,0,0,0,0,4,30,15,5,14,0.357,0,1,0,1736,25,123,0,19,29,0.655,200,1,2,68.175,154,277,8,46,1,0,2,3,8,15,3,12,0.25,1,5,0.2,1864,1
30,78,0,17,26,0.654,127,1,0,89.744,120,198,1,7,1,1,1,5,25,17,4,13,0.308,0,0,0,1731,28,138,0,24,39,0.615,173,1,3,48.344,137,275,4,36,1,0,3,10,81,17,7,16,0.438,2,3,0.667,1869,1
21,73,0,29,44,0.659,374,3,0,115.152,333,406,5,41,2,1,1,10,83,27,6,15,0.4,3,5,0.6,1782,33,109,2,17,23,0.739,207,2,0,130.163,183,292,3,24,3,0,0,10,98,20,7,14,0.5,2,2,1,1818,0
21,41,0,11,20,0.55,58,0,2,20.833,17,58,7,41,1,1,3,4,40,7,1,12,0.083,0,1,0,1415,40,113,1,19,30,0.633,219,2,0,107.5,213,326,1,6,0,0,0,6,65,17,6,17,0.353,1,2,0.5,2185,0
38,184,1,20,26,0.769,228,1,0,115.545,207,391,4,21,3,2,2,8,57,21,7,14,0.5,1,1,1,2116,26,68,0,13,28,0.464,130,0,1,45.238,119,187,1,11,2,1,2,5,36,10,5,14,0.357,0,2,0,1484,1
33,146,1,25,36,0.694,236,2,0,105.787,217,363,4,19,3,2,2,1,4,23,7,16,0.438,1,1,1,1892,28,110,1,21,38,0.553,268,1,1,75.329,260,370,1,8,1,1,2,8,62,18,10,18,0.556,0,0,0,1708,1
29,124,1,29,45,0.644,325,1,1,84.028,308,432,3,17,1,1,2,4,30,23,9,17,0.529,0,0,0,2230,19,107,1,24,44,0.545,220,1,1,66.477,220,327,0,0,0,0,1,4,30,18,3,12,0.25,1,2,0.5,1370,1
15,28,0,13,28,0.464,157,0,1,49.256,123,151,4,34,1,1,2,5,29,6,1,12,0.083,0,1,0,1196,41,298,3,26,33,0.788,225,1,0,105.177,217,515,1,8,3,2,2,3,11,29,6,13,0.462,1,2,0.5,2404,0
22,54,1,31,44,0.705,348,2,0,108.902,343,397,1,5,0,0,0,6,49,23,8,15,0.533,1,2,0.5,2198,16,68,1,26,38,0.684,258,1,1,85.197,249,317,1,9,1,1,2,5,49,21,7,12,0.583,0,0,0,1402,1
32,156,0,18,30,0.6,220,2,3,65.278,212,368,2,8,3,2,5,8,71,20,6,12,0.5,1,1,1,1840,27,87,0,26,35,0.743,214,3,0,118.036,214,301,0,0,0,0,0,1,5,18,7,14,0.5,0,1,0,1760,0
30,166,1,19,30,0.633,160,1,0,88.194,160,326,0,0,0,0,0,10,80,22,6,12,0.5,0,0,0,1731,25,105,1,22,39,0.564,262,0,1,66.4,235,340,4,27,0,0,1,7,51,23,3,13,0.231,1,2,0.5,1869,1
43,222,1,26,37,0.703,272,1,1,89.02,264,486,1,8,2,2,3,5,55,29,6,14,0.429,1,1,1,2373,18,80,1,10,21,0.476,126,0,1,46.925,77,157,6,49,1,0,1,4,40,12,1,9,0.111,0,3,0,1227,1
22,58,0,17,36,0.472,240,1,0,78.472,193,251,4,47,2,2,2,9,85,12,2,15,0.133,0,1,0,1538,52,203,1,6,14,0.429,7,0,0,50.298,-9,194,4,16,2,0,0,6,73,12,2,19,0.105,0,0,0,2293,1
36,149,0,19,29,0.655,238,4,0,130.46,226,375,2,12,1,1,1,6,53,17,5,15,0.333,1,1,1,1979,26,140,1,20,34,0.588,246,1,0,91.054,202,342,6,44,1,1,1,3,15,17,4,15,0.267,1,2,0.5,1621,1
19,77,0,19,29,0.655,161,2,1,88.434,141,218,3,20,0,0,1,7,45,13,1,9,0.111,1,2,0.5,1445,26,78,1,30,45,0.667,324,3,1,100.602,312,390,2,12,1,1,2,3,25,24,5,14,0.357,3,3,1,2155,0
30,110,2,16,24,0.667,140,0,0,81.944,119,229,2,21,1,1,1,10,70,16,5,12,0.417,1,1,1,1771,24,44,0,22,31,0.71,235,1,0,103.562,180,224,6,55,0,0,0,3,20,20,5,14,0.357,1,2,0.5,1829,0
30,106,0,24,32,0.75,292,1,1,100,271,377,3,21,2,2,3,6,72,20,6,13,0.462,0,0,0,2056,18,70,0,25,43,0.581,211,1,2,59.351,191,261,3,20,2,0,2,6,52,17,3,12,0.25,0,2,0,1544,1
26,102,0,27,34,0.794,307,4,1,131.25,285,387,3,22,0,0,1,4,21,24,6,12,0.5,1,1,1,2128,24,92,1,18,32,0.562,204,1,1,72.917,188,280,2,16,0,0,1,4,25,15,4,13,0.308,1,2,0.5,1472,1
32,129,1,25,37,0.676,208,2,2,77.309,181,310,2,27,1,0,2,6,70,22,5,12,0.417,0,2,0,1821,29,130,3,18,27,0.667,157,1,0,94.213,138,268,4,19,1,0,0,6,45,21,4,11,0.364,0,0,0,1779,0
36,161,3,20,29,0.69,354,2,0,133.405,350,511,1,4,1,1,1,8,73,24,6,12,0.5,0,0,0,1809,24,164,1,23,41,0.561,213,2,1,76.575,207,371,2,6,0,0,1,6,30,19,7,16,0.438,1,1,1,1791,1
31,62,1,26,35,0.743,297,2,0,118.393,284,346,3,13,1,1,1,7,35,24,10,18,0.556,1,1,1,2182,17,74,0,24,41,0.585,229,1,1,72.104,196,270,4,33,2,0,1,11,99,16,5,14,0.357,1,4,0.25,1418,1
16,84,0,39,52,0.75,397,4,1,114.022,388,472,1,9,1,0,1,7,79,26,7,12,0.583,0,3,0,1889,22,59,1,29,38,0.763,319,4,0,135.746,315,374,2,4,2,2,2,3,14,21,8,13,0.615,1,1,1,1711,0
40,153,0,12,19,0.632,114,3,0,119.298,87,240,6,27,2,1,1,6,35,19,6,14,0.429,0,1,0,2027,16,62,0,24,38,0.632,240,0,2,59.101,212,274,3,28,3,3,5,5,38,18,3,10,0.3,1,3,0.333,1573,1
17,114,1,23,37,0.622,254,2,2,77.984,248,362,1,6,1,0,2,7,43,17,4,12,0.333,1,1,1,1400,40,155,1,16,32,0.5,257,1,2,61.589,230,385,3,27,1,1,3,4,25,23,6,15,0.4,0,1,0,2200,1
27,134,1,28,32,0.875,283,3,0,134.766,266,400,3,17,2,1,1,1,15,29,3,8,0.375,0,0,0,1883,23,113,1,22,31,0.71,365,1,2,94.153,347,460,2,18,1,1,3,5,54,24,5,9,0.556,0,0,0,1717,1
25,73,2,25,37,0.676,232,0,2,61.993,222,295,1,10,1,0,2,7,53,17,6,14,0.429,1,4,0.25,1712,25,54,0,31,40,0.775,298,3,0,122.708,298,352,0,0,1,1,1,2,15,20,7,13,0.538,0,1,0,1888,0
26,115,1,31,40,0.775,324,2,1,106.667,312,427,2,12,0,0,1,9,86,25,7,13,0.538,0,1,0,1917,17,78,0,25,42,0.595,237,2,0,91.071,224,302,3,13,2,0,0,11,74,17,4,15,0.267,1,1,1,1683,1
21,74,0,35,45,0.778,378,2,1,107.222,378,452,0,0,0,0,1,5,35,24,8,13,0.615,0,0,0,2096,22,65,1,21,30,0.7,272,1,2,81.528,260,325,1,12,1,1,3,5,37,19,5,9,0.556,1,1,1,1504,1
34,99,2,23,31,0.742,279,2,1,109.476,256,355,3,23,1,1,2,0,0,26,4,12,0.333,4,4,1,2203,12,45,0,23,32,0.719,216,1,1,87.5,199,244,4,17,1,0,1,10,70,12,4,11,0.364,0,2,0,1397,1
29,86,3,17,25,0.68,230,0,0,97.083,214,300,2,16,1,0,0,8,76,17,4,12,0.333,1,1,1,1694,31,135,1,14,29,0.483,231,1,1,72.629,219,354,2,12,0,0,1,5,40,19,9,16,0.562,0,0,0,1906,1
26,139,1,17,30,0.567,259,1,2,68.611,219,358,5,40,0,0,2,4,43,16,6,14,0.429,1,1,1,1700,21,68,0,32,42,0.762,424,4,1,129.464,415,483,1,9,1,1,2,6,43,25,6,11,0.545,0,0,0,1900,0
20,73,0,27,42,0.643,275,1,1,80.952,256,329,3,19,2,1,2,9,66,21,6,12,0.5,0,1,0,1801,38,156,1,19,25,0.76,250,0,0,107.083,245,401,1,5,3,3,3,9,60,20,7,13,0.538,0,0,0,1799,0
33,150,3,16,37,0.432,183,0,2,36.205,166,316,2,17,1,0,2,4,20,18,4,16,0.25,1,2,0.5,1649,40,168,3,15,23,0.652,305,2,1,119.384,288,456,4,17,4,3,4,8,67,20,7,15,0.467,0,0,0,1951,1
14,84,1,33,53,0.623,284,0,1,68.436,253,337,5,31,2,0,1,5,57,18,5,16,0.312,2,6,0.333,1778,27,146,2,21,28,0.75,357,3,0,152.381,357,503,0,0,1,1,1,4,45,23,4,8,0.5,1,1,1,1822,0
19,76,1,22,42,0.524,249,0,1,60.516,197,273,6,52,1,0,1,10,75,14,1,15,0.067,2,3,0.667,1874,32,106,0,18,29,0.621,279,2,0,116.882,250,356,4,29,3,2,2,4,40,16,5,16,0.312,0,0,0,1726,0
25,145,0,20,29,0.69,194,1,0,98.922,194,339,1,0,0,0,0,8,60,18,5,12,0.417,0,1,0,1703,29,137,0,22,32,0.688,194,2,1,92.448,194,331,0,0,0,0,1,7,56,20,6,14,0.429,2,2,1,1897,1
32,115,0,18,24,0.75,219,2,1,113.021,203,318,2,16,2,2,3,5,32,18,7,13,0.538,0,0,0,1832,25,127,1,20,34,0.588,150,0,0,69.485,122,249,4,28,2,0,0,7,59,15,5,15,0.333,0,3,0,1768,1
24,81,1,27,41,0.659,265,2,1,89.99,258,339,1,7,1,1,2,9,46,24,5,12,0.417,2,3,0.667,1934,24,96,1,25,30,0.833,272,2,0,126.667,268,364,1,4,1,1,1,8,59,21,4,9,0.444,0,0,0,1666,0
38,173,2,21,29,0.724,162,1,0,97.198,150,323,2,12,1,0,0,9,110,23,8,13,0.615,0,1,0,2046,14,39,0,27,45,0.6,204,1,3,50.602,196,235,1,8,0,0,3,2,15,20,2,9,0.222,2,2,1,1554,1
31,112,1,33,55,0.6,301,1,1,73.371,295,407,1,6,1,0,1,3,34,25,3,18,0.167,4,6,0.667,2170,26,113,2,21,30,0.7,217,1,0,101.667,217,330,0,0,2,2,2,5,42,18,2,11,0.182,1,2,0.5,1430,0
26,96,1,21,30,0.7,272,1,0,109.306,246,342,5,26,1,1,1,11,85,20,5,13,0.385,1,2,0.5,1792,23,53,0,22,37,0.595,227,2,1,83.953,219,272,1,8,0,0,1,9,79,18,5,14,0.357,1,2,0.5,1808,1
19,129,1,12,21,0.571,150,0,1,59.623,104,233,6,46,1,1,2,6,45,17,1,9,0.111,0,0,0,1458,39,139,0,21,30,0.7,223,1,1,88.611,221,360,1,2,0,0,1,9,88,20,8,16,0.5,0,0,0,2142,0
25,108,1,24,39,0.615,224,1,0,85.844,188,296,4,36,1,0,0,3,11,21,5,14,0.357,0,4,0,1844,33,162,3,21,32,0.656,262,3,1,109.115,262,424,0,0,1,0,1,3,25,23,7,13,0.538,0,0,0,1756,0
22,80,1,28,45,0.622,280,1,3,59.491,268,348,2,12,1,1,4,5,46,24,7,14,0.5,1,2,0.5,1844,21,89,1,19,33,0.576,186,0,0,73.548,155,244,5,31,0,0,0,9,68,17,2,11,0.182,0,1,0,1756,0
33,84,0,20,32,0.625,264,1,1,85.938,264,348,0,0,0,0,1,6,42,19,8,16,0.5,0,0,0,1932,19,83,2,24,33,0.727,200,0,1,75.316,176,259,4,24,0,0,1,10,79,17,6,12,0.5,0,0,0,1668,1
17,44,1,33,55,0.6,329,1,3,60.341,310,354,3,19,1,1,4,6,46,18,6,17,0.353,3,6,0.5,1879,29,85,2,20,30,0.667,181,2,1,91.111,148,233,3,33,0,0,1,5,25,17,4,14,0.286,1,1,1,1721,0
34,160,1,18,34,0.529,192,0,2,45.221,174,334,2,18,1,0,2,13,119,18,3,13,0.231,1,1,1,1983,25,108,1,12,27,0.444,125,1,1,55.324,107,215,3,18,1,0,1,12,105,15,3,12,0.25,0,0,0,1617,1
30,130,0,21,41,0.512,235,0,1,58.486,215,345,2,20,1,1,2,5,36,20,6,16,0.375,2,4,0.5,1830,28,179,1,15,24,0.625,226,1,0,107.292,203,382,3,23,1,1,1,6,59,17,4,12,0.333,0,0,0,1770,0
22,40,0,30,44,0.682,353,2,0,107.481,340,380,3,13,1,0,0,5,35,19,9,16,0.562,0,0,0,2190,16,46,0,19,37,0.514,206,0,1,56.813,205,251,1,1,0,0,1,5,33,13,2,12,0.167,1,2,0.5,1410,1
25,89,0,33,51,0.647,357,1,1,83.538,341,430,2,16,1,1,2,7,83,24,6,15,0.4,0,2,0,1893,31,120,0,13,27,0.481,199,2,1,82.176,177,297,2,22,0,0,1,3,29,19,4,11,0.364,0,0,0,1707,0
22,72,0,14,23,0.609,151,3,0,119.746,121,193,5,30,0,0,0,6,40,13,2,10,0.2,1,1,1,1417,29,106,0,28,47,0.596,307,2,3,66.534,296,402,3,11,0,0,3,4,31,25,5,15,0.333,1,3,0.333,2183,1
29,128,0,19,30,0.633,169,2,1,86.667,169,297,0,0,1,1,2,7,51,22,6,12,0.5,0,0,0,1716,34,132,0,24,36,0.667,200,0,0,80.787,185,317,3,15,1,0,0,9,65,20,10,19,0.526,1,2,0.5,1884,1
15,46,0,24,35,0.686,185,2,1,88.393,168,214,3,17,0,0,1,5,43,15,3,11,0.273,0,0,0,1559,25,87,1,27,41,0.659,326,0,2,69.766,297,384,4,29,0,0,2,7,64,24,5,12,0.417,0,2,0,2041,1
36,162,1,16,24,0.667,141,0,2,47.396,113,275,5,28,2,1,3,5,29,18,6,14,0.429,0,1,0,2111,22,46,0,21,31,0.677,181,1,0,93.616,174,220,2,7,3,1,1,5,63,12,2,13,0.154,1,2,0.5,1489,0
23,115,0,13,22,0.591,95,1,2,46.591,82,197,4,13,1,1,3,3,34,14,4,10,0.4,0,1,0,1451,27,96,0,30,41,0.732,306,1,1,92.124,293,389,2,13,2,0,1,7,84,22,4,13,0.308,0,1,0,2149,0
25,110,1,16,30,0.533,182,0,3,32.222,175,285,2,7,0,0,3,3,18,18,4,12,0.333,1,1,1,1646,29,96,1,22,31,0.71,208,1,1,86.492,183,279,4,25,0,0,1,4,28,19,5,13,0.385,1,1,1,1954,0
23,222,2,22,30,0.733,308,2,2,100.417,302,524,1,6,2,1,3,6,43,22,3,8,0.375,0,0,0,1441,29,85,0,23,32,0.719,205,0,0,88.672,183,268,7,22,1,0,0,6,43,15,5,17,0.294,1,2,0.5,2159,1
39,159,1,25,38,0.658,303,1,1,87.939,295,454,1,8,0,0,1,3,35,28,13,18,0.722,0,1,0,2275,14,54,0,21,37,0.568,222,2,0,92.399,195,249,4,27,1,0,0,5,48,17,6,14,0.429,2,3,0.667,1325,1
23,64,0,20,35,0.571,249,1,0,88.869,249,313,0,0,0,0,0,5,25,17,4,13,0.308,0,0,0,1468,36,96,1,29,38,0.763,351,1,0,112.939,351,447,0,0,3,2,2,7,55,26,7,14,0.5,0,0,0,2132,0
