team1_rush_att,team1_rush_yds,team1_rush_tds,team1_pass_cmp,team1_pass_att,team1_pass_cmp_pct,team1_pass_yds,team1_pass_tds,team1_pass_int,team1_passer_rating,team1_net_pass_yds,team1_total_yds,team1_times_sacked,team1_yds_sacked_for,team1_fumbles,team1_fumbles_lost,team1_turnovers,team1_penalties,team1_penalty_yds,team1_first_downs,team1_third_down_conv,team1_third_down_att,team1_third_down_conv_pct,team1_fourth_down_conv,team1_fourth_down_att,team1_fourth_down_conv_pct,team1_time_of_possession,team2_rush_att,team2_rush_yds,team2_rush_tds,team2_pass_cmp,team2_pass_att,team2_pass_cmp_pct,team2_pass_yds,team2_pass_tds,team2_pass_int,team2_passer_rating,team2_net_pass_yds,team2_total_yds,team2_times_sacked,team2_yds_sacked_for,team2_fumbles,team2_fumbles_lost,team2_turnovers,team2_penalties,team2_penalty_yds,team2_first_downs,team2_third_down_conv,team2_third_down_att,team2_third_down_conv_pct,team2_fourth_down_conv,team2_fourth_down_att,team2_fourth_down_conv_pct,team2_time_of_possession,team1_win
31,176,2,18,37,0.4864864864864865,206,0,2,43.3,192,368,3,14,1,1,3,7,47,24,7,14,0.5,0,0,0.0,2027,28,78,2,16,25,0.64,170,1,1,80.417,170,248,0,0,2,1,2,7,93,15,6,13,0.462,1,1,1.0,1573,0
21,116,2,18,23,0.782608695652174,238,1,0,124.275,232,348,1,6,3,2,2,7,52,12,4,9,0.444,0,0,0.0,1570,25,96,2,27,43,0.627906976744186,298,0,1,73.595,297,393,1,1,0,0,1,10,68,22,5,14,0.357,2,3,0.667,2030,1
23,50,1,27,41,0.6585365853658537,399,2,1,103.608,386,436,2,13,1,0,1,9,59,24,4,12,0.333,0,0,0.0,1683,25,89,2,27,38,0.7105263157894737,267,1,0,99.342,226,315,5,41,0,0,0,7,35,25,5,15,0.333,2,2,1.0,1917,1
27,94,1,35,53,0.660377358490566,377,2,1,91.47,348,442,3,29,1,0,1,7,53,30,6,16,0.375,3,3,1.0,2220,40,194,1,13,26,0.5,147,2,0,92.949,127,321,2,20,1,1,1,11,112,24,5,12,0.417,1,3,0.333,1887,1
30,77,1,27,43,0.627906976744186,358,3,0,112.355,344,421,2,14,0,0,0,5,30,28,9,16,0.562,0,0,0.0,2114,21,189,2,14,19,0.7368421052631579,265,3,0,155.154,223,412,5,42,2,0,0,7,81,20,1,7,0.143,0,0,0.0,1486,0
30,100,2,24,31,0.7741935483870968,201,1,1,90.927,198,298,1,3,1,1,2,6,51,19,6,12,0.5,1,1,1.0,1913,23,105,0,18,38,0.47368421052631576,213,2,1,71.491,174,279,4,39,1,0,1,10,84,20,6,14,0.429,0,0,0.0,1687,1
22,84,1,17,30,0.5666666666666667,233,1,3,53.194,204,288,5,29,1,0,3,15,135,12,2,11,0.182,0,1,0.0,1791,34,227,1,14,27,0.5185185185185185,197,3,1,97.299,175,402,2,22,0,0,1,2,18,19,4,13,0.308,0,0,0.0,1809,0
32,144,1,18,27,0.6666666666666666,170,1,0,96.219,151,295,3,19,0,0,0,6,34,19,5,13,0.385,0,1,0.0,1958,25,85,1,19,29,0.6551724137931034,220,1,0,99.784,203,288,2,17,0,0,0,6,38,17,5,13,0.385,1,1,1.0,1642,0
27,103,1,24,42,0.5714285714285714,186,1,0,76.091,171,274,2,15,4,0,0,11,62,22,2,15,0.133,5,7,0.714,1759,30,84,0,20,33,0.6060606060606061,332,2,1,102.083,305,389,3,27,3,0,1,11,87,24,4,13,0.308,0,1,0.0,1841,0
31,122,1,15,23,0.6521739130434783,101,0,0,74.728,96,218,1,5,2,1,1,7,68,16,4,12,0.333,0,0,0.0,1696,21,61,0,26,41,0.6341463414634146,240,0,1,69.157,218,279,3,22,2,0,1,8,83,22,6,16,0.375,0,1,0.0,1904,1
36,142,0,42,54,0.7777777777777778,455,3,2,104.861,434,576,3,21,2,1,3,11,110,32,9,18,0.5,1,1,1.0,2733,14,34,0,22,32,0.6875,228,3,0,120.312,222,256,2,6,1,1,1,5,49,16,1,9,0.111,1,1,1.0,1352,1
25,55,1,25,34,0.7352941176470589,322,2,0,122.426,299,354,4,23,1,1,1,13,130,20,4,12,0.333,2,2,1.0,1956,19,40,1,29,38,0.7631578947368421,306,2,1,105.811,300,340,1,6,0,0,1,2,14,24,6,11,0.545,0,1,0.0,1644,1
35,194,0,16,30,0.5333333333333333,110,1,3,33.333,100,294,1,10,0,0,3,6,45,17,7,16,0.438,0,0,0.0,2209,13,52,0,21,45,0.4666666666666667,187,0,4,21.25,162,214,3,25,1,0,4,9,57,14,3,12,0.25,1,3,0.333,1391,1
42,214,1,10,20,0.5,72,0,1,37.917,60,274,2,12,0,0,1,4,45,19,3,11,0.273,1,1,1.0,1909,21,77,0,20,33,0.6060606060606061,208,1,0,88.952,199,276,2,9,1,1,1,4,51,16,2,10,0.2,0,2,0.0,1691,1
24,119,2,26,38,0.6842105263157895,313,2,2,89.035,288,407,5,25,2,0,2,7,50,30,6,10,0.6,1,1,1.0,1996,17,60,2,24,34,0.7058823529411765,243,2,0,110.294,234,294,2,9,2,0,0,10,66,22,6,10,0.6,0,0,0.0,1604,1
17,47,0,22,28,0.7857142857142857,294,2,0,134.226,239,286,6,55,0,0,0,5,43,15,1,9,0.111,0,0,0.0,1496,31,90,1,24,38,0.631578947368421,253,2,0,100.0,228,318,3,25,1,1,1,9,60,21,9,17,0.529,1,3,0.333,2104,1
20,32,1,31,48,0.6458333333333334,257,0,2,60.851,238,270,2,19,0,0,2,8,51,22,5,14,0.357,1,2,0.5,1962,28,134,0,18,31,0.5806451612903226,188,2,1,83.804,175,309,2,13,1,1,2,6,75,21,5,12,0.417,1,2,0.5,1638,0
22,60,1,23,36,0.6388888888888888,243,1,2,69.56,193,253,7,50,1,1,3,8,75,18,3,13,0.231,2,2,1.0,1760,27,215,2,22,36,0.6111111111111112,231,2,0,98.264,220,435,2,11,0,0,0,6,50,23,5,13,0.385,0,0,0.0,1840,0
37,117,1,13,26,0.5,204,1,0,89.263,195,312,1,9,1,0,0,3,20,20,3,12,0.25,1,2,0.5,1866,26,105,1,22,29,0.7586206896551724,208,1,0,106.681,208,313,0,0,0,0,0,4,81,14,5,13,0.385,0,0,0.0,1734,1
29,100,1,20,28,0.7142857142857143,235,2,0,120.387,232,332,1,3,3,1,1,4,24,19,3,10,0.3,0,1,0.0,1823,19,88,1,25,42,0.5952380952380952,274,0,1,68.948,235,323,5,39,1,0,1,7,48,19,5,14,0.357,1,1,1.0,1777,1
41,171,2,14,33,0.42424242424242425,130,1,1,51.326,123,294,1,7,0,0,1,9,85,18,8,19,0.421,2,2,1.0,1999,16,68,0,21,38,0.5526315789473685,263,1,0,85.746,229,297,5,34,2,2,2,8,90,13,3,14,0.214,0,0,0.0,1601,1
22,112,0,24,39,0.6153846153846154,206,0,1,64.69,180,292,3,26,1,0,1,9,74,19,4,12,0.333,1,5,0.2,1692,39,178,2,16,27,0.5925925925925926,192,0,0,81.096,192,370,0,0,2,1,1,6,55,25,8,12,0.667,0,0,0.0,1908,0
33,109,0,16,25,0.64,151,1,0,93.917,136,245,3,15,2,0,0,6,48,16,7,15,0.467,0,0,0.0,1986,26,172,0,9,17,0.5294117647058824,57,0,1,35.662,20,192,6,37,1,1,2,8,55,11,5,13,0.385,0,0,0.0,1614,1
40,220,3,14,21,0.6666666666666666,215,2,1,112.202,198,418,2,17,0,0,1,6,45,22,5,13,0.385,0,0,0.0,1996,20,156,1,11,24,0.4583333333333333,108,0,0,59.028,37,193,9,71,1,0,0,8,49,12,2,12,0.167,0,2,0.0,1604,1
45,215,2,13,21,0.6190476190476191,94,0,0,72.321,86,301,1,8,0,0,0,4,35,22,5,14,0.357,1,1,1.0,2121,16,47,0,21,44,0.4772727272727273,229,0,1,54.072,213,260,3,16,1,1,2,10,58,15,3,16,0.188,2,3,0.667,1479,1
21,85,1,13,25,0.52,157,0,1,54.917,156,241,1,1,0,0,1,6,58,12,3,10,0.3,0,1,0.0,1370,49,242,1,14,23,0.6086956521739131,131,1,0,91.033,128,370,2,3,2,2,2,8,70,24,9,16,0.562,1,1,1.0,2230,0
35,168,1,23,31,0.7419354838709677,237,2,0,117.272,217,385,3,20,1,0,0,14,148,18,9,19,0.474,1,1,1.0,2234,26,94,0,20,29,0.6896551724137931,275,1,0,110.56,257,351,3,18,1,1,1,8,66,20,3,10,0.3,0,0,0.0,1780,0
25,158,0,22,34,0.6470588235294118,235,2,2,79.902,218,376,2,17,0,0,2,4,40,24,4,9,0.444,0,0,0.0,1849,19,96,0,25,36,0.6944444444444444,279,1,1,89.931,272,368,1,7,0,0,1,14,106,18,3,10,0.3,0,1,0.0,1751,1
30,111,3,24,31,0.7741935483870968,270,0,1,89.449,270,381,0,0,0,0,1,6,49,17,4,13,0.308,0,1,0.0,1896,18,82,2,35,54,0.6481481481481481,339,0,1,74.537,325,407,2,14,3,2,3,5,50,23,4,12,0.333,0,1,0.0,1704,1
32,155,1,23,35,0.6571428571428571,203,0,1,69.107,191,346,2,12,1,1,2,9,80,21,4,13,0.308,1,1,1.0,2109,23,98,0,17,30,0.5666666666666667,181,1,1,71.667,149,247,4,32,1,1,2,4,48,13,7,15,0.467,1,2,0.5,1491,1
34,161,0,13,23,0.5652173913043478,153,1,2,55.163,131,292,2,22,0,0,2,8,49,17,8,14,0.571,0,0,0.0,1983,27,99,1,17,25,0.68,211,1,0,107.25,192,291,3,19,0,0,0,2,10,20,5,11,0.455,0,0,0.0,1617,0
16,51,1,23,37,0.6216216216216216,181,0,2,51.745,147,198,4,34,2,1,3,8,69,14,4,13,0.308,0,0,0.0,1715,35,159,0,12,22,0.5454545454545454,204,1,0,101.326,202,361,3,2,2,1,1,4,40,15,4,14,0.286,1,2,0.5,1885,0
25,141,0,37,57,0.6491228070175439,312,1,3,62.902,295,436,2,17,2,1,4,10,86,29,7,14,0.5,0,2,0.0,2249,21,194,0,15,26,0.5769230769230769,239,3,0,126.923,233,427,1,6,2,2,2,4,41,16,4,10,0.4,0,0,0.0,1351,0
18,72,0,20,41,0.4878048780487805,217,1,2,52.591,217,289,0,0,1,1,3,3,29,14,2,12,0.167,0,1,0.0,1462,47,273,2,13,25,0.52,126,1,2,46.417,117,390,1,9,1,1,3,5,49,20,3,12,0.25,1,2,0.5,2138,0
24,102,0,13,19,0.6842105263157895,133,2,0,123.355,107,209,3,26,1,0,0,3,15,15,1,8,0.125,1,1,1.0,1469,28,146,0,28,38,0.7368421052631579,347,3,0,127.851,347,493,0,0,0,0,0,6,57,23,5,12,0.417,1,1,1.0,2131,0
16,49,2,31,47,0.6595744680851063,357,2,1,94.016,353,402,1,4,0,0,1,6,29,27,7,11,0.636,0,0,0.0,1699,29,83,2,25,33,0.7575757575757576,309,1,1,101.705,309,392,0,0,0,0,1,6,24,22,7,12,0.583,0,0,0.0,1901,1
24,80,1,20,25,0.8,161,1,0,106.833,152,232,1,9,1,0,0,10,67,16,3,9,0.333,0,0,0.0,1481,24,63,1,34,48,0.7083333333333334,336,1,0,97.222,320,383,3,16,2,2,2,9,72,27,4,13,0.308,1,2,0.5,2119,1
28,100,0,21,28,0.75,253,3,0,137.946,240,340,2,13,0,0,0,11,78,16,4,13,0.308,0,1,0.0,1712,23,86,0,23,43,0.5348837209302325,161,0,0,62.258,137,223,3,24,1,0,0,7,55,17,4,16,0.25,1,3,0.333,1888,1
20,127,3,37,55,0.6727272727272727,442,2,0,103.75,413,540,4,29,2,1,1,10,86,35,5,12,0.417,2,2,1.0,2059,20,47,1,24,35,0.6857142857142857,341,3,0,128.393,323,370,2,18,1,0,0,16,172,23,3,11,0.273,2,2,1.0,1758,1
19,62,2,29,40,0.725,339,2,0,114.479,309,371,4,30,2,1,1,10,61,25,3,10,0.3,0,1,0.0,1575,22,57,0,35,50,0.7,471,4,1,118.0,462,519,1,9,3,2,3,11,105,25,9,16,0.562,4,4,1.0,2025,0
32,126,1,17,24,0.7083333333333334,145,0,0,86.285,118,244,6,27,2,1,1,10,97,19,6,13,0.462,0,0,0.0,2085,18,62,0,15,22,0.6818181818181818,146,1,1,82.765,121,183,3,25,1,1,2,10,95,11,2,9,0.222,0,0,0.0,1515,1
28,90,1,25,29,0.8620689655172413,246,1,0,113.506,235,325,3,11,2,2,2,4,30,20,5,11,0.455,1,1,1.0,2130,15,47,0,22,38,0.5789473684210527,241,0,1,65.789,232,279,1,9,1,0,1,6,45,15,7,14,0.5,0,1,0.0,1470,1
18,104,0,18,31,0.5806451612903226,182,1,0,85.685,159,263,4,23,0,0,0,7,54,15,2,11,0.182,1,2,0.5,1376,41,269,3,19,24,0.7916666666666666,216,1,0,118.056,192,461,2,24,1,1,1,6,66,33,6,9,0.667,0,0,0.0,2224,0
19,57,3,27,40,0.675,326,1,1,90.208,313,370,2,13,1,0,1,9,91,24,6,12,0.5,0,0,0.0,1720,18,65,0,33,50,0.66,380,3,0,108.75,364,429,3,16,3,2,2,6,79,26,6,13,0.462,1,2,0.5,1880,1
43,210,2,18,29,0.6206896551724138,271,3,0,127.227,254,464,3,17,1,0,0,3,20,31,7,14,0.5,0,0,0.0,2102,19,154,0,23,40,0.575,273,3,0,103.438,265,419,1,8,3,2,2,8,76,22,5,12,0.417,1,1,1.0,1498,1
24,100,0,23,37,0.6216216216216216,202,2,2,72.128,200,300,1,2,1,0,2,11,91,19,6,14,0.429,1,2,0.5,1792,30,114,2,19,26,0.7307692307692307,167,0,0,89.744,159,273,1,8,1,0,0,6,50,16,5,13,0.385,0,0,0.0,1808,0
20,92,0,22,35,0.6285714285714286,345,4,1,121.726,341,433,1,4,1,0,1,3,30,22,4,10,0.4,0,0,0.0,1514,30,109,1,32,45,0.7111111111111111,383,3,1,109.769,380,489,1,3,0,0,1,9,85,27,6,13,0.462,0,0,0.0,2086,0
33,166,3,17,26,0.6538461538461539,224,3,1,114.904,215,381,1,9,0,0,1,3,24,23,5,11,0.455,1,2,0.5,1818,25,99,0,19,32,0.59375,150,1,2,55.469,126,225,4,24,3,2,4,4,35,17,3,12,0.25,1,1,1.0,1782,1
27,184,1,14,22,0.6363636363636364,118,1,1,73.674,110,294,2,8,0,0,1,6,94,17,4,10,0.4,0,1,0.0,1594,37,111,2,18,30,0.6,268,2,0,111.528,263,374,1,5,0,0,0,2,10,25,6,13,0.462,1,2,0.5,2006,0
22,51,1,27,44,0.6136363636363636,387,4,0,120.17,368,419,4,19,1,1,1,6,46,23,11,17,0.647,2,2,1.0,1852,25,143,2,24,41,0.5853658536585366,301,2,1,87.551,298,441,1,3,1,1,2,11,78,20,7,15,0.467,2,3,0.667,1748,1
13,46,0,19,40,0.475,158,0,1,47.708,129,175,3,29,0,0,1,5,38,9,5,16,0.312,1,3,0.333,1386,38,130,1,21,33,0.6363636363636364,274,3,0,120.013,272,402,1,2,0,0,0,3,34,25,7,14,0.5,1,1,1.0,2214,0
16,30,0,15,28,0.5357142857142857,107,0,1,47.768,89,119,3,18,2,1,2,8,68,6,3,13,0.231,0,0,0.0,1493,33,134,2,25,35,0.7142857142857143,234,0,0,89.464,208,342,6,26,1,1,1,2,15,23,6,17,0.353,1,1,1.0,2107,0
30,131,0,24,33,0.7272727272727273,250,4,0,133.838,244,375,1,6,0,0,0,4,30,24,5,11,0.455,0,1,0.0,1933,23,104,0,16,28,0.5714285714285714,167,0,0,74.554,135,239,4,32,3,3,3,4,30,12,4,13,0.308,0,2,0.0,1667,1
37,169,3,18,26,0.6923076923076923,163,0,0,85.897,163,332,0,0,2,0,0,11,102,17,8,14,0.571,0,1,0.0,2228,15,63,0,20,33,0.6060606060606061,132,1,0,79.356,101,164,4,31,0,0,0,3,30,12,1,11,0.091,1,4,0.25,1372,1
18,125,0,12,24,0.5,95,0,0,60.243,71,196,4,24,2,0,0,9,85,9,3,12,0.25,0,1,0.0,1538,20,65,0,31,45,0.6888888888888889,287,1,1,84.213,278,343,1,9,1,0,1,9,70,18,5,15,0.333,2,2,1.0,2062,0
14,50,0,23,42,0.5476190476190477,376,3,3,79.067,376,426,0,0,0,0,3,4,35,18,4,11,0.364,0,1,0.0,1290,47,296,2,14,24,0.5833333333333334,179,0,0,81.771,167,463,2,12,2,1,1,10,65,24,3,13,0.231,1,1,1.0,2310,0
34,182,2,12,21,0.5714285714285714,152,1,1,75.893,109,291,6,43,0,0,1,1,10,16,4,14,0.286,0,0,0.0,1749,24,85,0,18,34,0.5294117647058824,149,1,0,74.265,113,198,6,36,3,2,2,3,20,12,4,17,0.235,1,2,0.5,1851,1
25,82,0,31,48,0.6458333333333334,292,1,1,79.514,288,370,1,4,4,3,4,11,99,19,4,14,0.286,1,2,0.5,1908,30,116,1,14,24,0.5833333333333334,176,1,2,60.417,160,276,1,16,3,2,4,6,51,17,4,11,0.364,0,0,0.0,1692,0
29,127,0,24,33,0.7272727272727273,185,0,2,60.795,165,292,3,20,3,2,4,4,22,20,4,10,0.4,1,1,1.0,2036,27,99,2,16,27,0.5925925925925926,310,2,1,108.565,310,409,0,0,0,0,1,4,50,18,5,9,0.556,1,3,0.333,1564,0
12,21,0,13,28,0.4642857142857143,98,0,1,40.476,68,89,4,30,1,0,1,2,15,8,0,9,0.0,2,4,0.5,1001,34,129,0,29,34,0.8529411764705882,243,3,1,113.603,231,360,3,12,1,0,1,5,25,25,8,14,0.571,1,1,1.0,2599,0
22,127,1,23,33,0.696969696969697,282,3,3,88.194,264,391,3,18,1,1,4,5,41,22,3,11,0.273,1,1,1.0,1690,42,155,1,17,29,0.5862068965517241,222,4,0,122.414,222,377,0,0,2,0,0,6,57,28,10,16,0.625,0,1,0.0,1910,0
36,158,1,24,35,0.6857142857142857,285,3,1,109.821,278,436,1,7,1,1,2,12,96,24,5,13,0.385,1,1,1.0,2413,16,93,0,18,29,0.6206896551724138,165,1,2,60.273,165,258,0,0,1,1,3,9,75,11,1,9,0.111,0,1,0.0,1187,1
35,200,1,19,32,0.59375,222,2,1,88.281,222,422,0,0,0,0,1,2,10,26,9,14,0.643,0,0,0.0,1874,16,105,0,29,49,0.5918367346938775,235,1,1,69.685,217,322,3,18,0,0,1,8,67,20,3,13,0.231,2,5,0.4,1726,1
24,73,1,18,27,0.6666666666666666,233,1,0,105.941,226,299,1,7,0,0,0,5,36,11,2,13,0.154,2,2,1.0,1510,34,164,2,22,33,0.6666666666666666,226,1,1,83.649,216,380,1,10,0,0,1,6,36,23,4,11,0.364,0,0,0.0,2090,0
33,89,1,22,32,0.6875,160,0,0,80.208,154,243,1,6,1,1,1,5,35,14,6,17,0.353,1,1,1.0,2020,23,90,0,14,29,0.4827586206896552,194,2,1,78.807,139,229,7,55,4,2,3,7,41,11,5,15,0.333,2,2,1.0,1580,1
18,65,0,26,43,0.6046511627906976,303,1,0,89.583,291,356,2,12,0,0,0,3,52,17,5,16,0.312,0,0,0.0,1752,23,42,0,25,40,0.625,266,2,2,77.708,258,300,1,8,0,0,2,3,25,21,6,13,0.462,1,1,1.0,1848,0
14,87,0,19,36,0.5277777777777778,203,1,0,78.819,179,266,3,24,1,1,1,10,70,15,0,9,0.0,1,1,1.0,1211,33,180,4,27,41,0.6585365853658537,278,0,0,85.213,253,433,4,25,3,1,1,6,54,29,4,14,0.286,3,4,0.75,2389,0
22,50,2,20,32,0.625,266,1,0,99.219,258,308,1,8,1,0,0,4,26,19,1,10,0.1,3,4,0.75,1427,48,273,3,15,28,0.5357142857142857,186,0,0,74.405,186,459,0,0,1,0,0,4,41,30,5,11,0.455,2,2,1.0,2173,0
10,19,1,25,51,0.49019607843137253,331,3,1,81.413,316,335,2,15,1,1,2,5,33,22,5,13,0.385,1,1,1.0,1300,34,155,4,34,44,0.7727272727272727,343,1,0,106.534,343,498,0,0,0,0,0,9,75,30,7,14,0.5,1,1,1.0,2300,0
31,137,0,28,38,0.7368421052631579,301,2,1,103.07,283,420,2,18,2,0,1,11,84,25,8,15,0.533,2,2,1.0,2270,16,49,1,18,31,0.5806451612903226,201,1,2,61.358,201,250,0,0,0,0,2,4,30,15,2,7,0.286,0,0,0.0,1330,1
21,48,0,26,41,0.6341463414634146,249,2,1,86.331,242,290,2,7,2,0,1,3,20,19,6,14,0.429,0,0,0.0,1841,26,77,1,26,41,0.6341463414634146,309,1,1,84.299,301,378,1,8,1,0,1,7,64,19,6,16,0.375,1,1,1.0,1956,0
48,176,4,30,46,0.6521739130434783,348,1,2,77.083,348,524,0,0,0,0,2,6,61,36,13,19,0.684,1,2,0.5,2639,12,41,1,16,31,0.5161290322580645,295,3,0,117.003,249,290,4,46,1,0,0,4,28,18,4,9,0.444,0,0,0.0,1253,1
32,154,1,21,35,0.6,262,0,1,71.369,253,407,1,9,1,0,1,3,20,22,3,12,0.25,0,1,0.0,1990,18,62,0,19,38,0.5,229,0,1,57.895,198,260,4,31,1,0,1,9,65,14,3,13,0.231,0,0,0.0,1610,1
